1,-78.6961956,35.7273752,0.045,50.286,99,2022-06-10 19:53:22.033180,5,12
2,-78.6961957,35.7273752,0.067,50.283,99,2022-06-10 19:53:23.034142,5,12
3,-78.6961956,35.7273751,0.085,50.245,99,2022-06-10 19:53:24.036279,5,12
4,-78.6961956,35.7273751,0.091,50.191,99,2022-06-10 19:53:25.037731,5,12
5,-78.6961955,35.7273751,0.082,50.184,99,2022-06-10 19:53:26.039673,5,12
6,-78.6961955,35.7273752,0.068,50.179,99,2022-06-10 19:53:27.040170,5,12
7,-78.6961956,35.7273752,0.039,50.173,99,2022-06-10 19:53:28.040889,5,12
8,-78.6961956,35.7273751,0.041,50.173,99,2022-06-10 19:53:29.041246,5,12
9,-78.6961957,35.727375,0.038,49.038,99,2022-06-10 19:53:30.042276,5,12
10,-78.6961977,35.7273759,0.622,48.81,99,2022-06-10 19:53:31.043308,5,12
11,-78.6961981,35.7273753,2.323,48.753,99,2022-06-10 19:53:32.044284,5,12
12,-78.6961977,35.7273748,4.345,48.704,99,2022-06-10 19:53:33.044713,5,12
13,-78.6961965,35.7273755,6.525,48.671,99,2022-06-10 19:53:34.046808,5,12
14,-78.6961963,35.7273756,8.86,48.605,99,2022-06-10 19:53:35.047604,5,12
15,-78.6961962,35.727375,11.219,48.546,99,2022-06-10 19:53:36.049382,5,12
16,-78.6961959,35.7273752,13.625,48.534,99,2022-06-10 19:53:37.049551,5,12
17,-78.6961956,35.7273753,16.07,48.482,99,2022-06-10 19:53:38.049838,5,12
18,-78.6961954,35.7273749,18.534,48.459,99,2022-06-10 19:53:39.050017,5,12
19,-78.6961954,35.7273748,21.009,48.496,99,2022-06-10 19:53:40.050951,5,12
20,-78.6961955,35.7273752,23.15,48.72,99,2022-06-10 19:53:41.051672,5,12
21,-78.6961959,35.7273751,24.3,48.608,98,2022-06-10 19:53:42.053719,5,12
22,-78.6961957,35.7273749,24.704,48.574,98,2022-06-10 19:53:43.054218,5,12
23,-78.6961954,35.7273751,24.861,48.526,98,2022-06-10 19:53:44.055240,5,12
24,-78.6961952,35.727375,24.938,48.488,98,2022-06-10 19:53:45.056221,5,12
25,-78.6961954,35.727375,24.993,48.494,98,2022-06-10 19:53:46.057212,5,12
26,-78.6961954,35.727375,25.011,48.461,98,2022-06-10 19:53:47.057354,5,12
27,-78.696198,35.7273778,25.022,48.422,98,2022-06-10 19:53:48.058265,5,12
28,-78.6962063,35.7273874,25.012,48.418,98,2022-06-10 19:53:49.059653,5,12
29,-78.6962192,35.7274042,25.025,48.439,98,2022-06-10 19:53:50.060438,5,12
30,-78.6962395,35.7274277,25.054,48.379,98,2022-06-10 19:53:51.061231,5,12
31,-78.6962675,35.7274583,25.048,48.419,98,2022-06-10 19:53:52.061885,5,12
32,-78.6963012,35.7274967,25.045,48.411,98,2022-06-10 19:53:53.062520,5,12
33,-78.6963398,35.727541,25.048,48.395,98,2022-06-10 19:53:54.063394,5,12
34,-78.6963821,35.7275899,25.046,48.405,98,2022-06-10 19:53:55.065015,5,12
35,-78.696427,35.7276421,25.069,48.439,98,2022-06-10 19:53:56.065432,5,12
36,-78.6964747,35.7276972,25.076,48.385,98,2022-06-10 19:53:57.065995,5,12
37,-78.6965362,35.7277574,24.406,49.422,98,2022-06-10 19:53:58.067045,5,12
38,-78.6965837,35.727817,24.884,48.321,98,2022-06-10 19:53:59.067248,5,12
39,-78.6966328,35.7278782,25.054,48.388,98,2022-06-10 19:54:00.068003,5,12
40,-78.6966852,35.7279409,25.087,48.323,98,2022-06-10 19:54:01.069738,5,12
41,-78.6967384,35.7280038,25.091,48.39,98,2022-06-10 19:54:02.070796,5,12
42,-78.696791,35.7280658,25.133,48.519,98,2022-06-10 19:54:03.071679,5,12
43,-78.6968422,35.7281256,25.058,48.448,98,2022-06-10 19:54:04.072183,5,12
44,-78.6968894,35.7281809,24.968,48.53,98,2022-06-10 19:54:05.073326,5,12
45,-78.6969302,35.7282293,24.942,48.474,98,2022-06-10 19:54:06.074386,5,12
46,-78.696963,35.7282689,24.933,48.326,98,2022-06-10 19:54:07.075740,5,12
47,-78.6969875,35.7283002,25.004,48.39,98,2022-06-10 19:54:08.076741,5,12
48,-78.6970064,35.7283234,25.091,48.329,98,2022-06-10 19:54:09.078447,5,12
49,-78.6970201,35.728339,25.092,48.27,98,2022-06-10 19:54:10.079393,5,12
50,-78.6970268,35.7283473,25.052,48.16,98,2022-06-10 19:54:11.080207,5,12
51,-78.6970288,35.7283497,25.042,48.139,97,2022-06-10 19:54:12.081246,5,12
52,-78.6970296,35.7283505,25.049,48.146,97,2022-06-10 19:54:13.081727,5,12
53,-78.6970304,35.7283506,25.042,48.111,97,2022-06-10 19:54:14.083446,5,12
54,-78.6970397,35.7283507,25.023,48.083,97,2022-06-10 19:54:15.084837,5,12
55,-78.697059,35.7283502,25.02,48.031,97,2022-06-10 19:54:16.085968,5,12
56,-78.6970901,35.7283484,24.957,47.985,97,2022-06-10 19:54:17.086174,5,12
57,-78.6971313,35.7283487,24.897,48.036,97,2022-06-10 19:54:18.086771,5,12
58,-78.6971828,35.7283505,24.933,48.039,97,2022-06-10 19:54:19.087353,5,12
59,-78.6972448,35.728351,24.988,48.079,97,2022-06-10 19:54:20.087672,5,12
60,-78.6973148,35.728351,25.02,48.125,97,2022-06-10 19:54:21.088365,5,12
61,-78.6973911,35.7283504,25.037,48.126,97,2022-06-10 19:54:22.088856,5,12
62,-78.6974727,35.7283495,25.041,48.189,97,2022-06-10 19:54:23.089277,5,12
63,-78.697558,35.7283481,25.062,48.134,97,2022-06-10 19:54:24.091239,5,12
64,-78.697646,35.7283466,25.053,48.094,97,2022-06-10 19:54:25.091804,5,12
65,-78.6977363,35.728345,25.112,48.188,97,2022-06-10 19:54:26.092151,5,12
66,-78.6978286,35.7283437,25.178,48.152,97,2022-06-10 19:54:27.092313,5,12
67,-78.6979234,35.7283425,25.129,48.168,97,2022-06-10 19:54:28.093298,5,12
68,-78.6980201,35.7283409,25.108,48.12,97,2022-06-10 19:54:29.093868,5,12
69,-78.6981184,35.7283398,25.071,48.143,97,2022-06-10 19:54:30.094816,5,12
70,-78.6982155,35.7283391,25.04,48.175,97,2022-06-10 19:54:31.095482,5,12
71,-78.6983094,35.7283378,25.041,48.142,97,2022-06-10 19:54:32.095656,5,12
72,-78.6983971,35.7283362,25.032,48.151,97,2022-06-10 19:54:33.097100,5,12
73,-78.6984762,35.7283353,25.014,48.126,97,2022-06-10 19:54:34.097946,5,12
74,-78.6985438,35.728334,25.016,48.06,97,2022-06-10 19:54:35.098168,5,12
75,-78.6985999,35.7283335,24.996,48.033,97,2022-06-10 19:54:36.098957,5,12
76,-78.6986442,35.7283337,24.996,48.022,97,2022-06-10 19:54:37.099698,5,12
77,-78.6986759,35.7283334,25.003,47.968,97,2022-06-10 19:54:38.100004,5,12
78,-78.6986961,35.7283329,25.01,47.953,97,2022-06-10 19:54:39.101242,5,12
79,-78.6987042,35.7283327,25.029,47.943,96,2022-06-10 19:54:40.102234,5,12
80,-78.6987052,35.7283327,25.019,47.936,96,2022-06-10 19:54:41.103218,5,12
81,-78.6987053,35.7283332,25.018,47.936,96,2022-06-10 19:54:42.104166,5,12
82,-78.6987083,35.7283312,25.007,47.899,96,2022-06-10 19:54:43.104927,5,12
83,-78.6987184,35.7283235,25.017,47.87,96,2022-06-10 19:54:44.105723,5,12
84,-78.6987349,35.7283083,25.002,47.844,96,2022-06-10 19:54:45.106400,5,12
85,-78.6987602,35.7282883,25.004,47.872,96,2022-06-10 19:54:46.107918,5,12
86,-78.6987929,35.7282627,25.008,47.93,96,2022-06-10 19:54:47.108405,5,12
87,-78.6988296,35.7282328,25.027,47.938,96,2022-06-10 19:54:48.109400,5,12
88,-78.6988666,35.7282017,25.026,47.901,96,2022-06-10 19:54:49.110199,5,12
89,-78.6988991,35.7281732,25.007,47.903,96,2022-06-10 19:54:50.110659,5,12
90,-78.6989244,35.7281501,25.013,47.884,96,2022-06-10 19:54:51.111456,5,12
91,-78.6989408,35.7281355,24.982,47.84,96,2022-06-10 19:54:52.112044,5,12
92,-78.6989474,35.7281289,25.011,47.847,96,2022-06-10 19:54:53.112243,5,12
93,-78.6989481,35.728128,25.024,47.855,96,2022-06-10 19:54:54.113215,5,12
94,-78.6989486,35.7281285,25.021,47.869,96,2022-06-10 19:54:55.114160,5,12
95,-78.698947,35.7281288,25.029,47.826,96,2022-06-10 19:54:56.115285,5,12
96,-78.6989355,35.728129,25.015,47.814,96,2022-06-10 19:54:57.116432,5,12
97,-78.6989138,35.7281292,25.04,47.703,96,2022-06-10 19:54:58.117387,5,12
98,-78.6988813,35.7281305,25.02,47.808,96,2022-06-10 19:54:59.117809,5,12
99,-78.6988385,35.7281305,25.024,47.755,96,2022-06-10 19:55:00.117972,5,12
100,-78.6987847,35.7281274,25.039,47.818,96,2022-06-10 19:55:01.118880,5,12
101,-78.6987187,35.7281258,25.043,47.824,96,2022-06-10 19:55:02.119596,5,12
102,-78.6986443,35.7281271,25.029,47.867,96,2022-06-10 19:55:03.119781,5,12
103,-78.698565,35.7281288,25.046,47.832,96,2022-06-10 19:55:04.120769,5,12
104,-78.6984817,35.7281304,25.04,47.899,96,2022-06-10 19:55:05.121213,5,12
105,-78.6983953,35.7281316,25.028,47.88,96,2022-06-10 19:55:06.121463,5,12
106,-78.6983066,35.7281326,25.031,47.879,96,2022-06-10 19:55:07.121922,5,12
107,-78.6982155,35.7281333,25.03,47.88,95,2022-06-10 19:55:08.122154,5,12
108,-78.6981222,35.7281342,25.035,47.847,95,2022-06-10 19:55:09.123289,5,12
109,-78.6980271,35.7281352,25.025,47.887,95,2022-06-10 19:55:10.124054,5,12
110,-78.6979303,35.728136,25.018,47.89,95,2022-06-10 19:55:11.125019,5,12
111,-78.6978321,35.7281363,25.035,47.876,95,2022-06-10 19:55:12.125561,5,12
112,-78.6977327,35.7281367,25.042,47.938,95,2022-06-10 19:55:13.126044,5,12
113,-78.6976319,35.7281372,25.028,47.964,95,2022-06-10 19:55:14.126265,5,12
114,-78.6975304,35.7281377,25.021,47.806,95,2022-06-10 19:55:15.127343,5,12
115,-78.6974276,35.7281377,25.035,47.916,95,2022-06-10 19:55:16.127803,5,12
116,-78.6973266,35.7281381,25.036,47.884,95,2022-06-10 19:55:17.127971,5,12
117,-78.6972291,35.7281385,25.03,47.922,95,2022-06-10 19:55:18.129771,5,12
118,-78.697137,35.7281394,25.031,47.881,95,2022-06-10 19:55:19.130165,5,12
119,-78.6970535,35.7281404,25.038,47.926,95,2022-06-10 19:55:20.131167,5,12
120,-78.6969817,35.7281414,25.013,47.873,95,2022-06-10 19:55:21.132010,5,12
121,-78.6969215,35.7281421,25.006,47.814,95,2022-06-10 19:55:22.132569,5,12
122,-78.6968731,35.7281429,25.02,47.789,95,2022-06-10 19:55:23.133505,5,12
123,-78.6968363,35.7281426,25.053,47.808,95,2022-06-10 19:55:24.134571,5,12
124,-78.6968117,35.7281418,25.041,47.761,95,2022-06-10 19:55:25.135133,5,12
125,-78.6967991,35.7281409,25.017,47.743,95,2022-06-10 19:55:26.136218,5,12
126,-78.6967962,35.7281411,24.996,47.737,95,2022-06-10 19:55:27.137223,5,12
127,-78.6967962,35.7281408,24.999,47.754,95,2022-06-10 19:55:28.137483,5,12
128,-78.6967955,35.7281396,24.996,47.72,95,2022-06-10 19:55:29.137907,5,12
129,-78.6967908,35.7281327,25.003,47.696,95,2022-06-10 19:55:30.138745,5,12
130,-78.6967818,35.7281193,25.002,47.682,95,2022-06-10 19:55:31.139857,5,12
131,-78.6967695,35.7280974,24.986,47.677,95,2022-06-10 19:55:32.140836,5,12
132,-78.6967497,35.72807,24.983,47.714,95,2022-06-10 19:55:33.141764,5,12
133,-78.6967266,35.7280392,25.0,47.731,95,2022-06-10 19:55:34.141944,5,12
134,-78.6967047,35.7280097,24.996,47.746,95,2022-06-10 19:55:35.142845,5,12
135,-78.6966865,35.7279856,24.997,47.66,95,2022-06-10 19:55:36.143279,5,12
136,-78.696675,35.727971,24.987,47.663,94,2022-06-10 19:55:37.144978,5,12
137,-78.6966715,35.7279666,24.997,47.671,94,2022-06-10 19:55:38.146132,5,12
138,-78.6966716,35.7279666,25.008,47.666,94,2022-06-10 19:55:39.147277,5,12
139,-78.696672,35.7279664,25.013,47.677,94,2022-06-10 19:55:40.148009,5,12
140,-78.6966778,35.727966,25.013,47.676,94,2022-06-10 19:55:41.148535,5,12
141,-78.6966937,35.727966,25.001,47.586,94,2022-06-10 19:55:42.149091,5,12
142,-78.6967204,35.7279676,24.979,47.589,94,2022-06-10 19:55:43.149271,5,12
143,-78.6967584,35.7279692,24.991,47.686,94,2022-06-10 19:55:44.150085,5,12
144,-78.6968051,35.7279674,24.984,47.622,94,2022-06-10 19:55:45.150372,5,12
145,-78.6968655,35.7279641,24.982,47.689,94,2022-06-10 19:55:46.150565,5,12
146,-78.6969356,35.7279634,25.014,47.754,94,2022-06-10 19:55:47.152463,5,12
147,-78.6970119,35.7279638,25.021,47.74,94,2022-06-10 19:55:48.153734,5,12
148,-78.6970924,35.7279639,25.021,47.74,94,2022-06-10 19:55:49.155580,5,12
149,-78.697176,35.7279633,25.015,47.84,94,2022-06-10 19:55:50.156467,5,12
150,-78.6972636,35.7279625,24.713,48.477,94,2022-06-10 19:55:51.157717,6,12
151,-78.6973538,35.7279618,24.931,47.758,94,2022-06-10 19:55:52.159371,6,12
152,-78.6974456,35.7279614,24.973,47.811,94,2022-06-10 19:55:53.160089,6,12
153,-78.6975394,35.7279608,24.983,47.766,94,2022-06-10 19:55:54.161084,6,12
154,-78.6976348,35.7279595,25.015,47.762,94,2022-06-10 19:55:55.161245,6,12
155,-78.697731,35.7279584,25.007,47.705,94,2022-06-10 19:55:56.161465,6,12
156,-78.6978295,35.7279581,25.039,47.788,94,2022-06-10 19:55:57.162644,6,12
157,-78.697929,35.7279585,25.026,47.716,94,2022-06-10 19:55:58.163746,6,12
158,-78.6980297,35.7279586,25.021,47.76,94,2022-06-10 19:55:59.165314,6,12
159,-78.6981321,35.7279583,25.032,47.806,94,2022-06-10 19:56:00.167408,6,12
160,-78.698235,35.7279575,25.03,47.811,94,2022-06-10 19:56:01.169313,6,12
161,-78.6983387,35.7279567,25.035,47.78,94,2022-06-10 19:56:02.171418,6,12
162,-78.6984424,35.7279563,25.016,47.765,94,2022-06-10 19:56:03.172103,6,12
163,-78.698545,35.7279561,25.048,47.91,94,2022-06-10 19:56:04.172348,6,12
164,-78.6986432,35.7279556,25.033,47.829,94,2022-06-10 19:56:05.172712,6,12
165,-78.6987341,35.7279555,25.018,47.808,93,2022-06-10 19:56:06.172852,6,12
166,-78.6988158,35.727955,25.008,47.809,93,2022-06-10 19:56:07.173270,6,12
167,-78.6988866,35.7279542,24.997,47.748,93,2022-06-10 19:56:08.174289,6,12
168,-78.6989451,35.7279538,25.015,47.756,93,2022-06-10 19:56:09.175896,6,12
169,-78.6989917,35.7279541,25.002,47.693,93,2022-06-10 19:56:10.176076,6,12
170,-78.6990262,35.7279548,24.999,47.676,93,2022-06-10 19:56:11.176388,6,12
171,-78.6990497,35.7279547,25.002,47.621,93,2022-06-10 19:56:12.178479,6,12
172,-78.6990611,35.7279548,24.993,47.59,93,2022-06-10 19:56:13.179215,6,12
173,-78.6990637,35.7279552,24.999,47.616,93,2022-06-10 19:56:14.180212,6,12
174,-78.6990635,35.7279553,25.016,47.624,93,2022-06-10 19:56:15.180941,6,12
175,-78.6990639,35.7279547,25.027,47.61,93,2022-06-10 19:56:16.181830,6,12
176,-78.6990679,35.7279484,25.003,47.588,93,2022-06-10 19:56:17.182384,6,12
177,-78.6990752,35.7279347,24.987,47.473,93,2022-06-10 19:56:18.183433,6,12
178,-78.6990862,35.7279118,24.982,47.527,93,2022-06-10 19:56:19.183812,6,12
179,-78.6991041,35.727881,24.999,47.562,93,2022-06-10 19:56:20.185956,6,12
180,-78.6991275,35.7278361,25.02,47.591,93,2022-06-10 19:56:21.188099,6,12
181,-78.6991448,35.7278008,25.019,47.596,93,2022-06-10 19:56:22.189338,6,12
182,-78.6991584,35.7277708,25.001,47.568,93,2022-06-10 19:56:23.190125,6,12
183,-78.6991672,35.7277494,24.972,47.536,93,2022-06-10 19:56:24.191075,6,12
184,-78.6991713,35.7277395,24.982,47.559,93,2022-06-10 19:56:25.192193,6,12
185,-78.6991718,35.7277381,24.997,47.568,93,2022-06-10 19:56:26.193200,6,12
186,-78.6991723,35.7277386,24.997,47.565,93,2022-06-10 19:56:27.193804,6,12
187,-78.6991713,35.7277387,24.992,47.556,93,2022-06-10 19:56:28.195920,6,12
188,-78.6991613,35.7277385,24.984,47.539,93,2022-06-10 19:56:29.196528,6,12
189,-78.6991421,35.727739,24.989,47.456,93,2022-06-10 19:56:30.197354,6,12
190,-78.6991103,35.72774,25.143,47.565,93,2022-06-10 19:56:31.197863,5,12
191,-78.699067,35.727738,25.207,47.49,93,2022-06-10 19:56:32.198663,5,12
192,-78.6990129,35.7277356,25.173,47.575,93,2022-06-10 19:56:33.198877,5,12
193,-78.698948,35.7277359,25.092,47.578,92,2022-06-10 19:56:34.199061,5,12
194,-78.6988756,35.7277375,25.021,47.581,92,2022-06-10 19:56:35.200156,5,12
195,-78.6987979,35.727739,25.019,47.605,92,2022-06-10 19:56:36.200315,5,12
196,-78.6987162,35.7277405,24.978,47.587,92,2022-06-10 19:56:37.201418,5,12
197,-78.6986305,35.7277421,24.973,47.624,92,2022-06-10 19:56:38.203297,5,12
198,-78.6985417,35.7277432,24.967,47.651,92,2022-06-10 19:56:39.203708,5,12
199,-78.6984502,35.7277439,24.966,47.621,92,2022-06-10 19:56:40.205824,5,12
200,-78.698357,35.7277449,24.959,47.56,92,2022-06-10 19:56:41.206811,5,12
201,-78.6982618,35.7277459,24.979,47.709,92,2022-06-10 19:56:42.207230,5,12
202,-78.6981655,35.7277467,24.996,47.625,92,2022-06-10 19:56:43.207903,5,12
203,-78.6980672,35.7277478,24.987,47.639,92,2022-06-10 19:56:44.208728,5,12
204,-78.6979681,35.7277488,24.99,47.637,92,2022-06-10 19:56:45.209776,5,12
205,-78.6978678,35.7277497,24.976,47.682,92,2022-06-10 19:56:46.210694,5,12
206,-78.6977662,35.7277506,24.999,47.663,92,2022-06-10 19:56:47.212438,5,12
207,-78.6976645,35.7277514,25.011,47.693,92,2022-06-10 19:56:48.213323,5,12
208,-78.6975616,35.7277521,25.022,47.706,92,2022-06-10 19:56:49.213560,5,12
209,-78.6974578,35.7277528,24.983,47.61,92,2022-06-10 19:56:50.213961,5,12
210,-78.6973531,35.7277532,25.019,47.795,92,2022-06-10 19:56:51.214401,5,12
211,-78.6972482,35.7277542,25.012,47.596,92,2022-06-10 19:56:52.214513,5,12
212,-78.697144,35.7277553,25.021,47.668,92,2022-06-10 19:56:53.214891,5,12
213,-78.6970429,35.7277566,25.031,47.714,92,2022-06-10 19:56:54.215201,5,12
214,-78.6969481,35.7277575,24.995,47.631,92,2022-06-10 19:56:55.215813,5,12
215,-78.6968614,35.7277579,24.996,47.634,92,2022-06-10 19:56:56.216688,5,12
216,-78.6967852,35.7277589,24.981,47.622,92,2022-06-10 19:56:57.217389,5,12
217,-78.6967212,35.7277598,24.964,47.585,92,2022-06-10 19:56:58.218220,5,12
218,-78.6966694,35.7277609,24.985,47.599,92,2022-06-10 19:56:59.219303,5,12
219,-78.6966293,35.7277614,24.997,47.555,92,2022-06-10 19:57:00.220330,5,12
220,-78.6966006,35.7277611,25.009,47.53,92,2022-06-10 19:57:01.221186,5,12
221,-78.6965839,35.72776,25.012,47.535,92,2022-06-10 19:57:02.222211,5,12
222,-78.6965785,35.7277599,25.025,47.559,92,2022-06-10 19:57:03.223351,5,12
223,-78.6965781,35.7277604,25.019,47.525,91,2022-06-10 19:57:04.224512,5,12
224,-78.6965784,35.7277598,25.008,47.538,91,2022-06-10 19:57:05.224949,5,12
225,-78.6965773,35.727754,24.992,47.486,91,2022-06-10 19:57:06.226018,5,12
226,-78.6965754,35.7277407,24.978,47.403,91,2022-06-10 19:57:07.227146,5,12
227,-78.6965729,35.7277192,24.979,47.429,91,2022-06-10 19:57:08.227707,5,12
228,-78.6965669,35.7276891,24.97,47.435,91,2022-06-10 19:57:09.228810,5,12
229,-78.6965593,35.7276546,24.977,47.478,91,2022-06-10 19:57:10.229340,5,12
230,-78.696553,35.727622,24.971,47.483,91,2022-06-10 19:57:11.229932,5,12
231,-78.6965474,35.727597,24.981,47.449,91,2022-06-10 19:57:12.230184,5,12
232,-78.6965435,35.7275842,25.012,47.424,91,2022-06-10 19:57:13.231235,5,12
233,-78.6965427,35.7275821,24.99,47.44,91,2022-06-10 19:57:14.232293,5,12
234,-78.6965426,35.7275824,24.996,47.466,91,2022-06-10 19:57:15.232870,5,12
235,-78.6965448,35.7275821,24.986,47.461,91,2022-06-10 19:57:16.233986,5,12
236,-78.6965558,35.7275821,24.976,47.451,91,2022-06-10 19:57:17.234648,5,12
237,-78.696577,35.7275829,24.956,47.291,91,2022-06-10 19:57:18.234992,5,12
238,-78.6966087,35.7275844,24.976,47.363,91,2022-06-10 19:57:19.235950,5,12
239,-78.696651,35.727583,24.976,47.386,91,2022-06-10 19:57:20.236975,5,12
240,-78.6967064,35.7275812,24.976,47.418,91,2022-06-10 19:57:21.237510,5,12
241,-78.6967726,35.7275818,24.97,47.472,91,2022-06-10 19:57:22.237892,5,12
242,-78.6968454,35.7275827,24.987,47.479,91,2022-06-10 19:57:23.238984,5,12
243,-78.6969236,35.7275823,24.991,47.476,91,2022-06-10 19:57:24.240108,5,12
244,-78.6970055,35.7275812,25.014,47.455,91,2022-06-10 19:57:25.240751,5,12
245,-78.6970906,35.7275805,25.017,47.536,91,2022-06-10 19:57:26.241560,5,12
246,-78.6971787,35.7275798,24.997,47.507,91,2022-06-10 19:57:27.241790,5,12
247,-78.6972692,35.727579,25.007,47.576,91,2022-06-10 19:57:28.242271,5,12
248,-78.6973625,35.727578,25.009,47.568,91,2022-06-10 19:57:29.242819,5,12
